order_id,loss_date,billing_system,brand,losing_nbn_speed,state,gaining_provider,gaining_nbn_speed
Order_ID_0245,2023-6-6,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed50
Order_ID_0246,2023-6-6,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed50
Order_ID_0247,2023-6-6,Tech_Billing,ABC Ltd,Speed100-20,WA,Opal Pty Ltd,Speed50
Order_ID_0248,2023-6-6,Tech_Billing,ABC Ltd,Speed100-20,VIC,Opal Pty Ltd,Speed100-20
Order_ID_0249,2023-6-6,Tech_Billing,ABC Ltd,Speed100-20,NSW,Super Pty Ltd,Speed100
Order_ID_0250,2023-6-6,Tech_Billing,ABC Ltd,Speed100-20,NSW,Phone Company,Speed100-20
Order_ID_0251,2023-6-6,Tech_Billing,ABC Ltd,Speed100-20,NSW,Phone Company,Speed100-20
Order_ID_0252,2023-6-6,Tech_Billing,ABC Ltd,Speed25,VIC,Phone Company,Speed100-20
Order_ID_0253,2023-6-6,Tech_Billing,ABC Ltd,Speed100-20,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_0254,2023-6-6,Tech_Billing,ABC Ltd,Speed50,QLD,G2 Tele Pty Ltd,Speed100-20
Order_ID_0255,2023-6-6,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_0256,2023-6-6,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed50
Order_ID_0257,2023-6-6,Tech_Billing,ABC Ltd,Speed25,QLD,Idea Ltd,Speed50
Order_ID_0258,2023-6-6,Tech_Billing,ABC Ltd,Speed50,NSW,ANT Telecom,Speed50
Order_ID_0259,2023-6-6,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed100-20
Order_ID_0260,2023-6-6,Tech_Billing,ABC Ltd,Speed50,NSW,BB Ltd,Speed25
Order_ID_0261,2023-6-6,Tech_Billing,ABC Ltd,Speed100-20,ACT,G2 Tele Pty Ltd,Speed100-20
Order_ID_0262,2023-6-6,Tech_Billing,ABC Ltd,Speed100-20,NSW,BB Ltd,Speed100-20
Order_ID_0263,2023-6-6,Tech_Billing,ABC Ltd,Speed100-20,NSW,Source Ltd,Speed100-20
Order_ID_0264,2023-6-6,Tech_Billing,ABC Ltd,Speed100-20,QLD,Source Ltd,Speed100-20
Order_ID_0265,2023-6-6,Tech_Billing,ABC Ltd,Speed50,SA,Idea Ltd,Speed100-20
Order_ID_0266,2023-6-6,Tech_Billing,ABC Ltd,Speed100-20,QLD,Idea Ltd,Speed100-20
Order_ID_0267,2023-6-6,Tech_Billing,ABC Ltd,Speed50,NSW,EXX Ptd Ltd,Speed50
Order_ID_0268,2023-6-6,Tech_Billing,ABC Ltd,Speed50,WA,Idea Ltd,Speed100-20
Order_ID_0269,2023-6-6,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed25
Order_ID_0270,2023-6-6,Tech_Billing,ABC Ltd,Speed25,VIC,Super Pty Ltd,Speed50
Order_ID_0271,2023-6-6,Tech_Billing,ABC Ltd,Speed100-20,WA,Idea Ltd,Speed100-20
Order_ID_0272,2023-6-6,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed25
Order_ID_0273,2023-6-6,Tech_Billing,ABC Ltd,Speed100-20,NSW,Phone Company,Speed100-20
Order_ID_0274,2023-6-6,Tech_Billing,ABC Ltd,Speed50,VIC,Idea Ltd,Speed25
Order_ID_0275,2023-6-6,Tech_Billing,ABC Ltd,Speed50,WA,Idea Ltd,Speed50
Order_ID_0276,2023-6-6,Tech_Billing,ABC Ltd,Speed100-20,SA,Idea Ltd,Speed100-20
Order_ID_0277,2023-6-6,Tech_Billing,ABC Ltd,Speed50,VIC,Opal Pty Ltd,Speed250
Order_ID_0278,2023-6-6,Tech_Billing,ABC Ltd,Speed50,QLD,G2 Tele Pty Ltd,Speed50
Order_ID_0279,2023-6-6,Tech_Billing,ABC Ltd,Speed100-20,QLD,G2 Tele Pty Ltd,Speed100-20
Order_ID_0280,2023-6-6,Tech_Billing,ABC Ltd,Speed100-20,NSW,BB Ltd,Speed100-20
Order_ID_0281,2023-6-6,Tech_Billing,ABC Ltd,Speed50,QLD,Phone Company,Speed100-20
Order_ID_0282,2023-6-7,Tech_Billing,ABC Ltd,Speed50,VIC,Idea,Speed50
Order_ID_0283,2023-6-7,Tech_Billing,ABC Ltd,Speed1000,QLD,BB Ltd,Speed50
Order_ID_0284,2023-6-7,Tech_Billing,ABC Ltd,Speed25,QLD,BB Ltd,Speed25
Order_ID_0285,2023-6-7,Tech_Billing,ABC Ltd,Speed50,VIC,Phone Company,Speed100-20
Order_ID_0286,2023-6-7,Tech_Billing,ABC Ltd,Speed50,SA,Phone Company,Speed100-20
Order_ID_0287,2023-6-7,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_0288,2023-6-7,Tech_Billing,ABC Ltd,Speed50,NSW,BB Ltd,Speed100
Order_ID_0289,2023-6-7,Tech_Billing,ABC Ltd,Speed50,QLD,G2 Tele Pty Ltd,Speed50
Order_ID_0290,2023-6-7,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_0291,2023-6-7,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed100-20
Order_ID_0292,2023-6-7,Tech_Billing,ABC Ltd,Speed100-20,VIC,Idea,Speed50
Order_ID_0293,2023-6-7,Tech_Billing,ABC Ltd,Speed50,SA,BB Ltd,Speed50
Order_ID_0294,2023-6-7,Tech_Billing,ABC Ltd,Speed25,NSW,G2 Tele Pty Ltd,Speed100-20
Order_ID_0295,2023-6-7,Tech_Billing,ABC Ltd,Speed100-20,VIC,Opal Pty Ltd,Speed50
Order_ID_0296,2023-6-7,Tech_Billing,ABC Ltd,Speed100-20,QLD,Opal Pty Ltd,Speed100-20
Order_ID_0297,2023-6-7,Tech_Billing,ABC Ltd,Speed250,WA,Super Pty Ltd,Speed1000
Order_ID_0298,2023-6-7,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed25
Order_ID_0299,2023-6-7,Tech_Billing,ABC Ltd,Speed100-20,VIC,EXX Ptd Ltd,Speed50
Order_ID_0300,2023-6-7,Tech_Billing,ABC Ltd,Speed50,WA,Super Pty Ltd,Speed50
Order_ID_0301,2023-6-7,Tech_Billing,ABC Ltd,Speed100-20,VIC,Super Pty Ltd,Speed1000
Order_ID_0302,2023-6-7,Tech_Billing,ABC Ltd,Speed100-20,VIC,Super Pty Ltd,Speed1000
Order_ID_0303,2023-6-7,Tech_Billing,ABC Ltd,Speed100-20,SA,Idea Ltd,Speed50
Order_ID_0304,2023-6-7,Tech_Billing,ABC Ltd,Speed50,WA,Opal Pty Ltd,Speed50
Order_ID_0305,2023-6-7,Tech_Billing,ABC Ltd,Speed25,NSW,Opal Pty Ltd,Speed50
Order_ID_0306,2023-6-7,Tech_Billing,ABC Ltd,Speed100-20,WA,Opal Pty Ltd,Speed50
Order_ID_0307,2023-6-7,Tech_Billing,ABC Ltd,Speed25,VIC,BB Ltd,Speed100
Order_ID_0308,2023-6-7,Tech_Billing,ABC Ltd,Speed250,WA,Source Ltd,Speed250
Order_ID_0309,2023-6-7,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed50
Order_ID_0310,2023-6-7,Tech_Billing,ABC Ltd,Speed100-20,QLD,Idea Ltd,Speed100-20
Order_ID_0311,2023-6-7,Tech_Billing,ABC Ltd,Speed50,VIC,Idea Ltd,Speed100-20
Order_ID_0312,2023-6-7,Tech_Billing,ABC Ltd,Speed50,WA,Idea Ltd,Speed100-20
Order_ID_0313,2023-6-7,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed100-20
Order_ID_0314,2023-6-7,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_0315,2023-6-7,Tech_Billing,ABC Ltd,Speed100-20,NSW,Idea Ltd,Speed100-20
Order_ID_0316,2023-6-7,Tech_Billing,ABC Ltd,Speed100-20,VIC,Source Ltd,Speed50
Order_ID_0317,2023-6-7,Tech_Billing,ABC Ltd,Speed100-20,VIC,Idea Ltd,Speed100-20
Order_ID_0318,2023-6-7,Tech_Billing,ABC Ltd,Speed50,VIC,SuperTel,Speed50
Order_ID_0319,2023-6-7,Tech_Billing,ABC Ltd,Speed50,VIC,Super Pty Ltd,Speed50
Order_ID_0320,2023-6-7,Tech_Billing,ABC Ltd,Speed50,SA,BB Ltd,Speed50
Order_ID_0321,2023-6-7,Tech_Billing,ABC Ltd,Speed50,VIC,Phone Company,Speed100-20
Order_ID_0322,2023-6-7,Tech_Billing,ABC Ltd,Speed25,QLD,G2 Tele Pty Ltd,Speed50
Order_ID_0323,2023-6-7,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed50
Order_ID_0324,2023-6-7,Tech_Billing,ABC Ltd,Speed25,SA,Idea Ltd,Speed25
Order_ID_0325,2023-6-7,Tech_Billing,ABC Ltd,Speed100-20,NSW,Opal Pty Ltd,Speed50
Order_ID_0326,2023-6-7,Tech_Billing,ABC Ltd,Speed100-20,VIC,BB Ltd,Speed100-20
Order_ID_0327,2023-6-7,Tech_Billing,ABC Ltd,Speed50,SA,BB Ltd,Speed50
Order_ID_0328,2023-6-7,Tech_Billing,ABC Ltd,Speed25,VIC,Phone Company,Speed50
Order_ID_0329,2023-6-7,Tech_Billing,ABC Ltd,Speed25,VIC,ANT Telecom,Speed25
Order_ID_0330,2023-6-7,Tech_Billing,ABC Ltd,Speed100-20,QLD,G2 Tele Pty Ltd,Speed100-20
Order_ID_0331,2023-6-7,Tech_Billing,ABC Ltd,Speed100-20,NSW,Idea Ltd,Speed100-20
Order_ID_0332,2023-6-8,Tech_Billing,ABC Ltd,Speed25,NSW,Phone Company,Speed100-20
Order_ID_0333,2023-6-8,Tech_Billing,ABC Ltd,Speed50,QLD,G2 Tele Pty Ltd,Speed50
Order_ID_0334,2023-6-8,Tech_Billing,ABC Ltd,Speed50,ACT,G2 Tele Pty Ltd,Speed50
Order_ID_0335,2023-6-8,Tech_Billing,ABC Ltd,Speed50,NSW,BB Ltd,Speed50
Order_ID_0336,2023-6-8,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed100-20
Order_ID_0337,2023-6-8,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_0338,2023-6-8,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed100-20
Order_ID_0339,2023-6-8,Tech_Billing,ABC Ltd,Speed50,NSW,Idea,Speed100-20
Order_ID_0340,2023-6-8,Tech_Billing,ABC Ltd,Speed100-20,VIC,Idea,Speed25
Order_ID_0341,2023-6-8,Tech_Billing,ABC Ltd,Speed100-20,NSW,G2 Tele Pty Ltd,Speed100-20
Order_ID_0342,2023-6-8,Tech_Billing,ABC Ltd,Speed50,NSW,B2B Ltd,Speed100
Order_ID_0343,2023-6-8,Tech_Billing,ABC Ltd,Speed250,VIC,Opal Pty Ltd,Speed250
Order_ID_0344,2023-6-8,Tech_Billing,ABC Ltd,Speed50,NSW,Idea,Speed50
Order_ID_0345,2023-6-8,Tech_Billing,ABC Ltd,Speed50,SA,BB Ltd,Speed25
Order_ID_0346,2023-6-8,Tech_Billing,ABC Ltd,Speed50,ACT,G2 Tele Pty Ltd,Speed100-20
Order_ID_0347,2023-6-8,Tech_Billing,ABC Ltd,Speed25,WA,BB Ltd,Speed50
Order_ID_0348,2023-6-8,Tech_Billing,ABC Ltd,Speed25,NSW,Opal Pty Ltd,Speed100-20
Order_ID_0349,2023-6-8,Tech_Billing,ABC Ltd,Speed25,WA,Opal Pty Ltd,Speed50
Order_ID_0350,2023-6-8,Tech_Billing,ABC Ltd,Speed50,QLD,Opal Pty Ltd,Speed50
Order_ID_0351,2023-6-8,Tech_Billing,ABC Ltd,Speed50,SA,Opal Pty Ltd,Speed100-20
Order_ID_0352,2023-6-8,Tech_Billing,ABC Ltd,Speed50,SA,Opal Pty Ltd,Speed100-20
Order_ID_0353,2023-6-8,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed50
Order_ID_0354,2023-6-8,Tech_Billing,ABC Ltd,Speed100-20,VIC,Idea Ltd,Speed100-20
Order_ID_0355,2023-6-8,Tech_Billing,ABC Ltd,Speed100-20,NSW,G2 Tele Pty Ltd,Speed100-20
Order_ID_0356,2023-6-8,Tech_Billing,ABC Ltd,Speed100-20,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_0357,2023-6-8,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed100-20
Order_ID_0358,2023-6-8,Tech_Billing,ABC Ltd,Speed100-20,VIC,Opal Pty Ltd,Speed100-20
Order_ID_0359,2023-6-8,Tech_Billing,ABC Ltd,Speed25,QLD,Idea Ltd,Speed50
Order_ID_0360,2023-6-8,Tech_Billing,ABC Ltd,Speed50,VIC,Source Ltd,Speed50
Order_ID_0361,2023-6-8,Tech_Billing,ABC Ltd,Speed50,WA,Source Ltd,Speed50
Order_ID_0362,2023-6-8,Tech_Billing,ABC Ltd,Speed50,ACT,BB Ltd,Speed25
Order_ID_0363,2023-6-8,Tech_Billing,ABC Ltd,Speed25,QLD,Phone Company,Speed100-20
Order_ID_0364,2023-6-8,Tech_Billing,ABC Ltd,Speed25,QLD,BB Ltd,Speed25
Order_ID_0365,2023-6-8,Tech_Billing,ABC Ltd,Speed25,WA,G2 Tele Pty Ltd,Speed50
Order_ID_0366,2023-6-8,Tech_Billing,ABC Ltd,Speed50,QLD,Super Pty Ltd,Speed50
Order_ID_0367,2023-6-8,Tech_Billing,ABC Ltd,Speed50,Unknown,Phone Company,Speed100-20
Order_ID_0368,2023-6-8,Tech_Billing,ABC Ltd,Speed25,QLD,Idea Ltd,Speed12
Order_ID_0369,2023-6-8,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed12
Order_ID_0370,2023-6-8,Tech_Billing,ABC Ltd,Speed100-20,SA,SuperTel,Speed25
Order_ID_0371,2023-6-8,Tech_Billing,ABC Ltd,Speed100-20,VIC,BB Ltd,Speed100-20
Order_ID_0372,2023-6-8,Tech_Billing,ABC Ltd,Speed50,NSW,Super Pty Ltd,Speed100
Order_ID_0373,2023-6-8,Tech_Billing,ABC Ltd,Speed100-20,VIC,G2 Tele Pty Ltd,Speed100-20
Order_ID_0374,2023-6-8,Tech_Billing,ABC Ltd,Speed100-20,NSW,Opal Pty Ltd,Speed250
Order_ID_0375,2023-6-8,Tech_Billing,ABC Ltd,Speed100-20,NSW,SuperTel,Speed100-20
Order_ID_0376,2023-6-8,Tech_Billing,ABC Ltd,Speed25,VIC,G2 Tele Pty Ltd,Speed25
Order_ID_0377,2023-6-8,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed50
Order_ID_0378,2023-6-8,Tech_Billing,ABC Ltd,Speed100-20,NSW,Idea Ltd,Speed100-20
Order_ID_0379,2023-6-8,Tech_Billing,ABC Ltd,Speed25,QLD,Opal Pty Ltd,Speed50
Order_ID_0380,2023-6-8,Tech_Billing,ABC Ltd,Speed50,QLD,Opal Pty Ltd,Speed25
Order_ID_0381,2023-6-8,Tech_Billing,ABC Ltd,Speed50,VIC,BB Ltd,Speed50
Order_ID_0382,2023-6-8,Tech_Billing,ABC Ltd,Speed50,NSW,Phone Company,Speed100-20
Order_ID_0383,2023-6-8,Tech_Billing,ABC Ltd,Speed50,NSW,Phone Company,Speed100-20
Order_ID_0384,2023-6-8,Tech_Billing,ABC Ltd,Speed25,QLD,Opal Pty Ltd,Speed50
Order_ID_0385,2023-6-8,Tech_Billing,ABC Ltd,Speed50,SA,Idea Ltd,Speed50
Order_ID_0386,2023-6-8,Tech_Billing,ABC Ltd,Speed100-20,NSW,G2 Tele Pty Ltd,Speed100-20
Order_ID_0387,2023-6-8,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed100-20
Order_ID_0388,2023-6-8,Tech_Billing,ABC Ltd,Speed25,NSW,Idea Ltd,Speed25
Order_ID_0389,2023-6-8,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed50
Order_ID_0390,2023-6-8,Tech_Billing,ABC Ltd,Speed50,SA,Idea Ltd,Speed100-20
Order_ID_0391,2023-6-8,Tech_Billing,ABC Ltd,Speed1000,ACT,G2 Tele Pty Ltd,Speed100-20
Order_ID_0392,2023-6-9,Tech_Billing,ABC Ltd,Speed50,WA,Idea,Speed25
Order_ID_0393,2023-6-9,Tech_Billing,ABC Ltd,Speed25,VIC,Idea,Speed12
Order_ID_0394,2023-6-9,Tech_Billing,ABC Ltd,Speed50,NSW,BB Ltd,Speed25
Order_ID_0395,2023-6-9,Tech_Billing,ABC Ltd,Speed50,VIC,EXX Ptd Ltd,Speed250
Order_ID_0396,2023-6-9,Tech_Billing,ABC Ltd,Speed100-20,QLD,Idea,Speed100-20
Order_ID_0397,2023-6-9,Tech_Billing,ABC Ltd,Speed1000,NSW,Super Pty Ltd,Speed50
Order_ID_0398,2023-6-9,Tech_Billing,ABC Ltd,Speed50,VIC,Super Pty Ltd,Speed25
Order_ID_0399,2023-6-9,Tech_Billing,ABC Ltd,Speed1000,NSW,Idea,Speed250
Order_ID_0400,2023-6-9,Tech_Billing,ABC Ltd,Speed25,VIC,Idea,Speed100-20
Order_ID_0401,2023-6-9,Tech_Billing,ABC Ltd,Speed50,SA,BB Ltd,Speed25
Order_ID_0402,2023-6-9,Tech_Billing,ABC Ltd,Speed50,ACT,Idea,Speed50
Order_ID_0403,2023-6-9,Tech_Billing,ABC Ltd,Speed25,SA,BB Ltd,Speed25
Order_ID_0404,2023-6-9,Tech_Billing,ABC Ltd,Speed25,NSW,BB Ltd,Speed50
Order_ID_0405,2023-6-9,Tech_Billing,ABC Ltd,Speed50,SA,Opal Pty Ltd,Speed100-20
Order_ID_0406,2023-6-9,Tech_Billing,ABC Ltd,Speed50,WA,BB Ltd,Speed100-20
Order_ID_0407,2023-6-9,Tech_Billing,ABC Ltd,Speed50,VIC,Opal Pty Ltd,Speed25
Order_ID_0408,2023-6-9,Tech_Billing,ABC Ltd,Speed100,NSW,Opal Pty Ltd,Speed100-20
Order_ID_0409,2023-6-9,Tech_Billing,ABC Ltd,Speed100-20,SA,Opal Pty Ltd,Speed50
Order_ID_0410,2023-6-9,Tech_Billing,ABC Ltd,Speed100-20,QLD,BB Ltd,Speed100
Order_ID_0411,2023-6-9,Tech_Billing,ABC Ltd,Speed100-20,VIC,Super Pty Ltd,Speed100
Order_ID_0412,2023-6-9,Tech_Billing,ABC Ltd,Speed50,WA,G2 Tele Pty Ltd,Speed100-20
Order_ID_0413,2023-6-9,Tech_Billing,ABC Ltd,Speed50,VIC,Phone Company,Speed50
Order_ID_0414,2023-6-9,Tech_Billing,ABC Ltd,Speed100-20,VIC,Phone Company,Speed100-20
Order_ID_0415,2023-6-9,Tech_Billing,ABC Ltd,Speed50,VIC,Super Pty Ltd,Speed100-20
Order_ID_0416,2023-6-9,Tech_Billing,ABC Ltd,Speed1000,QLD,G2 Tele Pty Ltd,Speed50
Order_ID_0417,2023-6-9,Tech_Billing,ABC Ltd,Speed100-20,NSW,Idea Ltd,Speed25
Order_ID_0418,2023-6-9,Tech_Billing,ABC Ltd,Speed50,SA,Source Ltd,Speed100-20
Order_ID_0419,2023-6-9,Tech_Billing,ABC Ltd,Speed100-20,VIC,Source Ltd,Speed100-20
Order_ID_0420,2023-6-9,Tech_Billing,ABC Ltd,Speed50,QLD,BB Ltd,Speed1000
Order_ID_0421,2023-6-9,Tech_Billing,ABC Ltd,Speed100-20,VIC,BB Ltd,Speed100-20
Order_ID_0422,2023-6-9,Tech_Billing,ABC Ltd,Speed50,QLD,CAN Ltd,Speed50
Order_ID_0423,2023-6-9,Tech_Billing,ABC Ltd,Speed1000,QLD,Idea Ltd,Speed100-20
Order_ID_0424,2023-6-9,Tech_Billing,ABC Ltd,Speed50,VIC,Source Ltd,Speed50
Order_ID_0425,2023-6-9,Tech_Billing,ABC Ltd,Speed25,NSW,Idea Ltd,Speed100-20
Order_ID_0426,2023-6-9,Tech_Billing,ABC Ltd,Speed50,QLD,Source Ltd,Speed100-20
Order_ID_0427,2023-6-9,Tech_Billing,ABC Ltd,Speed50,NSW,X Integrity,Speed50
Order_ID_0428,2023-6-9,Tech_Billing,ABC Ltd,Speed100-20,NSW,Phone Company,Speed100-20
Order_ID_0429,2023-6-9,Tech_Billing,ABC Ltd,Speed100-20,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_0430,2023-6-9,Tech_Billing,ABC Ltd,Speed100-20,SA,Idea Ltd,Speed50
Order_ID_0431,2023-6-9,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed100
Order_ID_0432,2023-6-9,Tech_Billing,ABC Ltd,Speed25,WA,BB Ltd,Speed100-20
Order_ID_0433,2023-6-9,Tech_Billing,ABC Ltd,Speed50,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_0434,2023-6-9,Tech_Billing,ABC Ltd,Speed100-20,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_0435,2023-6-9,Tech_Billing,ABC Ltd,Speed100-20,NSW,Source Ltd,Speed100-20
Order_ID_0436,2023-6-9,Tech_Billing,ABC Ltd,Speed100-20,NSW,Idea Ltd,Speed250
Order_ID_0437,2023-6-9,Tech_Billing,ABC Ltd,Speed100-20,VIC,Opal Pty Ltd,Speed50
Order_ID_0438,2023-6-9,Tech_Billing,ABC Ltd,Speed25,NSW,BB Ltd,Speed100-20
Order_ID_0439,2023-6-9,Tech_Billing,ABC Ltd,Speed100-20,QLD,BB Ltd,Speed100-20
Order_ID_0440,2023-6-9,Tech_Billing,ABC Ltd,Speed50,VIC,Idea Ltd,Speed100-20
Order_ID_0441,2023-6-9,Tech_Billing,ABC Ltd,Speed100-20,VIC,G2 Tele Pty Ltd,Speed50
Order_ID_0442,2023-6-9,Tech_Billing,ABC Ltd,Speed100-20,VIC,X Integrity,Speed100-20
Order_ID_0443,2023-6-9,Tech_Billing,ABC Ltd,Speed50,QLD,Idea Ltd,Speed50
Order_ID_0444,2023-6-9,Tech_Billing,ABC Ltd,Speed100-20,VIC,G2 Tele Pty Ltd,Speed100-20
Order_ID_0445,2023-6-9,Tech_Billing,ABC Ltd,Speed100-20,NSW,BB Ltd,Speed100-20
Order_ID_0446,2023-6-9,Tech_Billing,ABC Ltd,Speed50,QLD,BB Ltd,Speed50
Order_ID_0447,2023-6-9,Tech_Billing,ABC Ltd,Speed25,QLD,Opal Pty Ltd,Speed50
Order_ID_0448,2023-6-9,Tech_Billing,ABC Ltd,Speed100-20,VIC,BB Ltd,Speed100-20
Order_ID_0449,2023-6-9,Tech_Billing,ABC Ltd,Speed25,SA,BB Ltd,Speed50
Order_ID_0450,2023-6-9,Tech_Billing,ABC Ltd,Speed100-20,VIC,BB Ltd,Speed100-20
Order_ID_0451,2023-6-9,Tech_Billing,ABC Ltd,Speed50,VIC,Idea Ltd,Speed100-20
Order_ID_0452,2023-6-9,Tech_Billing,ABC Ltd,Speed25,VIC,BB Ltd,Speed25
Order_ID_0453,2023-6-9,Tech_Billing,ABC Ltd,Speed50,TAS,Idea Ltd,Speed25
Order_ID_0454,2023-6-9,Tech_Billing,ABC Ltd,Speed100-20,VIC,Phone Company,Speed100-20
Order_ID_0455,2023-6-9,Tech_Billing,ABC Ltd,Speed50,ACT,G2 Tele Pty Ltd,Speed50
Order_ID_0456,2023-6-10,Tech_Billing,ABC Ltd,Speed50,WA,Idea,Speed100-20
Order_ID_0457,2023-6-10,Tech_Billing,ABC Ltd,Speed25,NSW,G2 Tele Pty Ltd,Speed50
Order_ID_0458,2023-6-10,Tech_Billing,ABC Ltd,Speed1000,VIC,G2 Tele Pty Ltd,Speed100-20
Order_ID_0459,2023-6-10,Tech_Billing,ABC Ltd,Speed100-20,VIC,G2 Tele Pty Ltd,Speed100-20
Order_ID_0460,2023-6-10,Tech_Billing,ABC Ltd,Speed50,QLD,G2 Tele Pty Ltd,Speed50
Order_ID_0461,2023-6-10,Tech_Billing,ABC Ltd,Speed50,NSW,Idea,Speed50
Order_ID_0462,2023-6-10,Tech_Billing,ABC Ltd,Speed50,QLD,BB Ltd,Speed50
Order_ID_0463,2023-6-10,Tech_Billing,ABC Ltd,Speed100-20,VIC,EXX Ptd Ltd,Speed100
Order_ID_0464,2023-6-10,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed25
Order_ID_0465,2023-6-10,Tech_Billing,ABC Ltd,Speed100-20,NSW,G2 Tele Pty Ltd,Speed100-20
Order_ID_0466,2023-6-10,Tech_Billing,ABC Ltd,Speed50,QLD,CAN Ltd,Speed50
Order_ID_0467,2023-6-10,Tech_Billing,ABC Ltd,Speed1000,VIC,Super Pty Ltd,Speed1000
Order_ID_0468,2023-6-10,Tech_Billing,ABC Ltd,Speed100,SA,G2 Tele Pty Ltd,Speed50
Order_ID_0469,2023-6-10,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed100-20
Order_ID_0470,2023-6-10,Tech_Billing,ABC Ltd,Speed100-20,VIC,Idea Ltd,Speed100-20
Order_ID_0471,2023-6-10,Tech_Billing,ABC Ltd,Speed50,QLD,BB Ltd,Speed25
Order_ID_0472,2023-6-10,Tech_Billing,ABC Ltd,Speed50,VIC,Super Pty Ltd,Speed100-20
Order_ID_0473,2023-6-10,Tech_Billing,ABC Ltd,Speed50,WA,G2 Tele Pty Ltd,Speed50
Order_ID_0474,2023-6-10,Tech_Billing,ABC Ltd,Speed100-20,VIC,G2 Tele Pty Ltd,Speed100-20
Order_ID_0475,2023-6-11,Tech_Billing,ABC Ltd,Speed50,QLD,Super Pty Ltd,Speed1000
Order_ID_0476,2023-6-11,Tech_Billing,ABC Ltd,Speed25,QLD,Idea Ltd,Speed100-20
Order_ID_0477,2023-6-11,Tech_Billing,ABC Ltd,Speed100-20,VIC,Phone Company,Speed50
Order_ID_0478,2023-6-11,Tech_Billing,ABC Ltd,Speed50,NSW,Idea Ltd,Speed50
Order_ID_0479,2023-6-11,Tech_Billing,ABC Ltd,Speed50,SA,Idea Ltd,Speed25
Order_ID_0480,2023-6-11,Tech_Billing,ABC Ltd,Speed50,VIC,Idea Ltd,Speed100-20
Order_ID_0481,2023-6-11,Tech_Billing,ABC Ltd,Speed1000,ACT,BB Ltd,Speed100
Order_ID_0482,2023-6-12,Tech_Billing,ABC Ltd,Speed25,WA,G2 Tele Pty Ltd,Speed50
Order_ID_0483,2023-6-12,Tech_Billing,ABC Ltd,Speed50,QLD,G2 Tele Pty Ltd,Speed50
Order_ID_0484,2023-6-12,Tech_Billing,ABC Ltd,Speed50,NSW,Idea,Speed100-20
Order_ID_0485,2023-6-12,Tech_Billing,ABC Ltd,Speed50,NSW,G2 Tele Pty Ltd,Speed100-20
Order_ID_0486,2023-6-12,Tech_Billing,ABC Ltd,Speed25,NT,G2 Tele Pty Ltd,Speed25
Order_ID_0487,2023-6-12,Tech_Billing,ABC Ltd,Speed25,QLD,G2 Tele Pty Ltd,Speed25
Order_ID_0488,2023-6-12,Tech_Billing,ABC Ltd,Speed50,VIC,Opal Pty Ltd,Speed100
Order_ID_0489,2023-6-12,Tech_Billing,ABC Ltd,Speed100-20,VIC,Opal Pty Ltd,Speed50
Order_ID_0490,2023-6-12,Tech_Billing,ABC Ltd,Speed50,NSW,Opal Pty Ltd,Speed50
